Region,Level,Item,production
USA,Activity,Manufacture of fish products,16431332445.900667
USA,Activity,Manufacture of tobacco products (16),66081536300.98044
USA,Activity,Manufacture of textiles (17),124693733706.43883
USA,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),49793745697.27674
USA,Activity,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",11478966748.988966
USA,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",130922483979.93861
USA,Activity,Re-processing of secondary wood material into new wood material,0.0
USA,Activity,Pulp,10227588324.749159
USA,Activity,Re-processing of secondary paper into new pulp,0.0
USA,Activity,Paper,227261106342.09995
USA,Activity,"Publishing, printing and reproduction of recorded media (22)",240251413903.6799
USA,Activity,Manufacture of coke oven products,264365314.8997721
USA,Activity,Petroleum Refinery,437094132460.10144
USA,Activity,Processing of nuclear fuel,270328458.38986444
USA,Activity,"Plastics, basic",71364064621.41583
USA,Activity,Re-processing of secondary plastic into new plastic,0.0
USA,Activity,N-fertiliser,629951677.3485689
USA,Activity,P- and other fertiliser,17914573172.897827
USA,Activity,Chemicals nec,734933628888.6677
USA,Activity,Manufacture of rubber and plastic products (25),271387680718.8549
USA,Activity,Manufacture of glass and glass products,37243943583.969864
USA,Activity,Re-processing of secondary glass into new glass,0.0
USA,Activity,Manufacture of ceramic goods,5950047112.839738
USA,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",9528123123.544054
USA,Activity,"Manufacture of cement, lime and plaster",73581077927.46922
USA,Activity,Re-processing of ash into clinker,0.0
USA,Activity,Manufacture of other non-metallic mineral products n.e.c.,23911165948.212597
USA,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,133286600902.19337
USA,Activity,Re-processing of secondary steel into new steel,0.0
USA,Activity,Precious metals production,17385738392.679512
USA,Activity,Re-processing of secondary preciuos metals into new preciuos metals,0.0
USA,Activity,Aluminium production,54979386400.97971
USA,Activity,Re-processing of secondary aluminium into new aluminium,0.0
USA,Activity,"Lead, zinc and tin production",1319779341.6209793
USA,Activity,"Re-processing of secondary lead into new lead, zinc and tin",0.0
USA,Activity,Copper production,26875414300.4007
USA,Activity,Re-processing of secondary copper into new copper,0.0
USA,Activity,Other non-ferrous metal production,7037490025.872365
USA,Activity,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,0.0
USA,Activity,Casting of metals,48130092318.87716
USA,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",397213363902.88934
USA,Activity,Manufacture of machinery and equipment n.e.c. (29),592964096876.6561
USA,Activity,Manufacture of office machinery and computers (30),126507816646.84416
USA,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),157346207141.61432
USA,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",331672293272.61053
USA,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",269669103166.1354
USA,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",737547348808.5587
USA,Activity,Manufacture of other transport equipment (35),294341431269.09235
USA,Activity,Manufacture of furniture; manufacturing n.e.c. (36),244560768260.0656
USA,Activity,Recycling of waste and scrap,9301659954.519543
USA,Activity,Recycling of bottles by direct reuse,0.0
USA,Activity,Production of electricity by coal,90432790674.44604
USA,Activity,Production of electricity by gas,41836419671.014946
USA,Activity,Production of electricity by nuclear,34997616947.90053
USA,Activity,Production of electricity by hydro,11274110798.292765
USA,Activity,Production of electricity by wind,2261341071.9572577
USA,Activity,Production of electricity by petroleum and other oil derivatives,2992892344.093864
USA,Activity,Production of electricity by biomass and waste,3009793894.568397
USA,Activity,Production of electricity by solar photovoltaic,87855884.6141792
USA,Activity,Production of electricity by solar thermal,31327102.653322518
USA,Activity,"Production of electricity by tide, wave, ocean",0.0
USA,Activity,Production of electricity by Geothermal,712288995.564556
USA,Activity,Production of electricity nec,207446658.47237045
USA,Activity,Transmission of electricity,26174951884.350533
USA,Activity,Distribution and trade of electricity,120843601147.8552
USA,Activity,Manufacture of gas; distribution of gaseous fuels through mains,128430223598.73413
USA,Activity,Steam and hot water supply,1024636096.8485388
USA,Activity,"Collection, purification and distribution of water (41)",35466803294.72391
USA,Activity,Construction (45),1568776185674.0908
USA,Activity,Re-processing of secondary construction material into aggregates,0.0
USA,Activity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",803039852302.7389
USA,Activity,Retail sale of automotive fuel,3144562168.472085
USA,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",942147823611.6492
USA,Activity,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",193623740776.64392
USA,Activity,Hotels and restaurants (55),1571154603757.213
USA,Activity,Transport via railways,89718569217.29387
USA,Activity,Other land transport,574239017251.7622
USA,Activity,Transport via pipelines,17660378742.441433
USA,Activity,Sea and coastal water transport,35934191268.72306
USA,Activity,Inland water transport,9825522113.508554
USA,Activity,Air transport (62),266936058769.35547
USA,Activity,Supporting and auxiliary transport activities; activities of travel agencies (63),375624131636.21094
USA,Activity,Post and telecommunications (64),1801790612519.9434
USA,Activity,"Financial intermediation, except insurance and pension funding (65)",980539452257.1025
USA,Activity,"Insurance and pension funding, except compulsory social security (66)",766987253668.0868
USA,Activity,Activities auxiliary to financial intermediation (67),745364374080.78
USA,Activity,Real estate activities (70),2941537170050.5605
USA,Activity,Renting of machinery and equipment without operator and of personal and household goods (71),450625724364.2695
USA,Activity,Computer and related activities (72),828217909778.7507
USA,Activity,Research and development (73),197542746802.54535
USA,Activity,Other business activities (74),3068552739256.396
USA,Activity,Public administration and defence; compulsory social security (75),4064199575373.1934
USA,Activity,Education (80),341392291543.9054
USA,Activity,Health and social work (85),2157865810447.3503
USA,Activity,Incineration of waste: Food,3159010486.3244905
USA,Activity,Incineration of waste: Paper,5343580234.708367
USA,Activity,Incineration of waste: Plastic,10331054208.402657
USA,Activity,Incineration of waste: Metals and Inert materials,4040464921.6431284
USA,Activity,Incineration of waste: Textiles,1573451414.1851206
USA,Activity,Incineration of waste: Wood,1972868678.2553163
USA,Activity,Incineration of waste: Oil/Hazardous waste,598334640.9404817
USA,Activity,"Biogasification of food waste, incl. land application",0.0
USA,Activity,"Biogasification of paper, incl. land application",0.0
USA,Activity,"Biogasification of sewage slugde, incl. land application",29035241052.03765
USA,Activity,"Composting of food waste, incl. land application",463507487.89023703
USA,Activity,"Composting of paper and wood, incl. land application",9644660117.908258
USA,Activity,"Waste water treatment, food",26108149740.5004
USA,Activity,"Waste water treatment, other",7595985374.261536
USA,Activity,Landfill of waste: Food,7603215316.869681
USA,Activity,Landfill of waste: Paper,9262607205.153305
USA,Activity,Landfill of waste: Plastic,7049585597.73328
USA,Activity,Landfill of waste: Inert/metal/hazardous,11953037062.212091
USA,Activity,Landfill of waste: Textiles,2537706427.4389796
USA,Activity,Landfill of waste: Wood,3246711900.719152
USA,Activity,Activities of membership organisation n.e.c. (91),246999745396.27475
USA,Activity,"Recreational, cultural and sporting activities (92)",496370662224.50586
USA,Activity,Other service activities (93),257133701216.33612
USA,Activity,Private households with employed persons (95),29487501239.29485
USA,Activity,Extra-territorial organizations and bodies,0.0
Russia,Activity,Cultivation of paddy rice,1223806511.3449101
Russia,Activity,Cultivation of wheat,17128778810.095938
Russia,Activity,Cultivation of cereal grains nec,8426238475.398506
Russia,Activity,"Cultivation of vegetables, fruit, nuts",10503200868.107943
Russia,Activity,Cultivation of oil seeds,4542723053.096061
Russia,Activity,"Cultivation of sugar cane, sugar beet",1911065883.169471
Russia,Activity,Cultivation of plant-based fibers,18701491.058023907
Russia,Activity,Cultivation of crops nec,16003215995.615929
Russia,Activity,Cattle farming,5187386233.032754
Russia,Activity,Pigs farming,5497822089.188975
Russia,Activity,Poultry farming,8953650157.64339
Russia,Activity,Meat animals nec,901351255.5834926
Russia,Activity,Animal products nec,393068611.1726032
Russia,Activity,Raw milk,13719806792.066273
Russia,Activity,"Wool, silk-worm cocoons",38260981.45489882
Russia,Activity,"Manure treatment (conventional), storage and land application",0.0
Russia,Activity,"Manure treatment (biogas), storage and land application",0.0
Russia,Activity,"Forestry, logging and related service activities (02)",10680769645.372417
Russia,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",4515312864.894024
Russia,Activity,Mining of coal and lignite; extraction of peat (10),25303266533.72175
Russia,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",140982179378.65726
Russia,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",25702637273.717514
Russia,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.0
Russia,Activity,Mining of uranium and thorium ores (12),696014606.0702938
Russia,Activity,Mining of iron ores,2190045638.23591
Russia,Activity,Mining of copper ores and concentrates,3293351702.2994294
Russia,Activity,Mining of nickel ores and concentrates,363936395.00693125
Russia,Activity,Mining of aluminium ores and concentrates,288125841.08891356
Russia,Activity,Mining of precious metal ores and concentrates,5939969353.1713085
Russia,Activity,"Mining of lead, zinc and tin ores and concentrates",1022842365.1190203
Russia,Activity,Mining of other non-ferrous metal ores and concentrates,571716557.2555041
Russia,Activity,Quarrying of stone,0.0
Russia,Activity,Quarrying of sand and clay,5168785172.569939
Russia,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",6169197938.609279
